batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc
BATCH-2024-02829,48,PCB,4596,2024-11-08,2024-11-17,4378
BATCH-2025-02830,29,Display,4024,2025-04-04,2025-04-24,3760
BATCH-2025-02831,15,Display,6470,2025-10-06,2025-10-19,6292
BATCH-2025-02832,46,Connector,8022,2025-10-08,2025-10-15,7344
BATCH-2025-02833,13,Memory,5680,2025-01-23,2025-01-28,5623
BATCH-2026-02834,36,Connector,5203,2026-09-04,2026-09-12,4999
BATCH-2026-02835,4,Microcontroller,1385,2026-01-09,2026-01-22,1371
BATCH-2026-02836,41,Fan,8312,2026-02-26,2026-03-05,7773
BATCH-2024-02837,33,Speaker,7888,2024-12-02,2024-12-09,7725
BATCH-2025-02838,8,Display,8701,2025-04-27,2025-05-12,8538
BATCH-2024-02839,44,Microcontroller,9591,2024-12-28,2025-01-08,9495
BATCH-2025-02840,12,Motherboard,7733,2025-07-23,2025-08-11,7476
BATCH-2025-02841,41,Speaker,1043,2025-04-13,2025-04-30,1033
BATCH-2025-02842,17,Sensor,8621,2025-04-13,2025-04-23,7873
BATCH-2025-02843,22,Charger,8161,2025-05-14,2025-05-26,8024
BATCH-2026-02844,44,Processor,4417,2026-01-04,2026-01-24,4373
BATCH-2025-02845,15,Sensor,4482,2025-05-04,2025-05-09,4179
BATCH-2024-02846,4,Charger,995,2024-10-24,2024-10-31,981
BATCH-2024-02847,12,Charger,2984,2024-09-26,2024-10-02,2954
BATCH-2026-02848,48,Camera,3893,2026-07-11,2026-07-30,3854
BATCH-2026-02849,25,Sensor,6412,2026-05-27,2026-06-06,6348
BATCH-2025-02850,28,Charger,7382,2025-08-03,2025-08-18,7308
BATCH-2024-02851,48,Processor,8980,2024-09-23,2024-10-04,8379
BATCH-2026-02852,42,Fan,1464,2026-01-20,2026-02-02,1411
BATCH-2024-02853,39,Processor,959,2024-10-28,2024-11-08,901
BATCH-2026-02854,21,Processor,4813,2026-04-13,2026-05-02,4600
BATCH-2025-02855,8,Charger,4487,2025-06-01,2025-06-07,4240
BATCH-2025-02856,18,Display,7927,2025-07-19,2025-07-29,7834
BATCH-2025-02857,7,Battery,121,2025-11-01,2025-11-11,118
BATCH-2026-02858,19,Processor,1166,2026-04-17,2026-05-07,1109
BATCH-2026-02859,24,PCB,8834,2026-07-01,2026-07-08,8529
BATCH-2026-02860,8,Microcontroller,3247,2026-05-18,2026-06-06,3026
BATCH-2026-02861,13,Camera,7379,2026-02-01,2026-02-12,7044
BATCH-2025-02862,5,Sensor,2754,2025-11-24,2025-12-09,2490
BATCH-2025-02863,16,Power IC,8565,2025-02-20,2025-03-01,8351
BATCH-2026-02864,3,Motherboard,979,2026-02-05,2026-02-19,962
BATCH-2025-02865,18,Camera,5419,2025-02-25,2025-03-03,5365
BATCH-2025-02866,48,Power IC,3117,2025-01-27,2025-02-08,3005
BATCH-2024-02867,18,Fan,4004,2024-11-29,2024-12-10,3872
BATCH-2026-02868,35,Processor,8110,2026-04-10,2026-04-25,7692
BATCH-2025-02869,12,Connector,5124,2025-09-09,2025-09-24,5073
BATCH-2025-02870,36,Processor,5164,2025-07-23,2025-07-31,4945
BATCH-2024-02871,3,Connector,7599,2024-09-24,2024-10-06,7266
BATCH-2025-02872,21,Processor,5694,2025-01-26,2025-02-11,5637
BATCH-2024-02873,2,Speaker,5231,2024-09-18,2024-09-27,5179
BATCH-2025-02874,3,Connector,8049,2025-03-25,2025-04-10,7846
BATCH-2026-02875,42,Speaker,7482,2026-03-11,2026-03-23,7241
BATCH-2025-02876,37,Power IC,832,2025-08-02,2025-08-08,824
BATCH-2026-02877,24,Memory,9013,2026-03-28,2026-04-08,8671
BATCH-2026-02878,17,Fan,7837,2026-01-29,2026-02-06,7362
BATCH-2025-02879,4,Battery,5200,2025-06-07,2025-06-23,5148
BATCH-2025-02880,21,Connector,133,2025-03-17,2025-03-25,124
BATCH-2026-02881,11,Charger,5670,2026-04-14,2026-05-04,5525
BATCH-2025-02882,3,PCB,471,2025-12-19,2026-01-07,441
BATCH-2026-02883,6,Microcontroller,7470,2026-07-14,2026-08-02,7003
BATCH-2024-02884,16,Battery,3135,2024-11-29,2024-12-18,3103
BATCH-2026-02885,23,Connector,7802,2026-07-17,2026-07-31,7556
BATCH-2024-02886,42,Display,758,2024-10-04,2024-10-12,730
BATCH-2025-02887,40,Connector,1129,2025-08-29,2025-09-06,1114
BATCH-2026-02888,15,Power IC,2310,2026-02-23,2026-03-11,2121
BATCH-2025-02889,43,Power IC,3032,2025-06-03,2025-06-15,2900
BATCH-2024-02890,10,Battery,7468,2024-12-20,2025-01-01,7393
BATCH-2026-02891,42,Microcontroller,6420,2026-01-21,2026-01-29,6356
BATCH-2025-02892,43,Speaker,9559,2025-12-02,2025-12-10,9244
BATCH-2026-02893,17,Fan,1978,2026-06-30,2026-07-09,1908
BATCH-2024-02894,25,Battery,3121,2024-10-31,2024-11-17,2983
BATCH-2024-02895,44,Charger,8190,2024-11-01,2024-11-12,8083
BATCH-2026-02896,34,Camera,5873,2026-06-13,2026-07-03,5776
BATCH-2025-02897,21,Power IC,9241,2025-10-23,2025-11-02,8721
BATCH-2025-02898,44,Display,5128,2025-07-26,2025-08-01,5077
BATCH-2024-02899,10,Display,669,2024-10-07,2024-10-18,638
BATCH-2025-02900,25,Memory,9991,2025-03-19,2025-04-04,9891
BATCH-2025-02901,19,Charger,1438,2025-09-24,2025-10-05,1369
BATCH-2026-02902,49,Fan,8092,2026-03-30,2026-04-12,7700
BATCH-2025-02903,41,Power IC,3564,2025-02-24,2025-03-09,3324
BATCH-2025-02904,1,Connector,2012,2025-08-23,2025-09-02,1965
BATCH-2026-02905,38,Connector,670,2026-05-27,2026-06-12,642
BATCH-2026-02906,28,Sensor,1968,2026-01-06,2026-01-25,1948
BATCH-2025-02907,34,Microcontroller,478,2025-05-02,2025-05-11,463
BATCH-2026-02908,36,Sensor,9760,2026-03-31,2026-04-05,8916
BATCH-2026-02909,3,Connector,9709,2026-05-22,2026-06-03,9435
BATCH-2025-02910,28,Speaker,3658,2025-04-29,2025-05-17,3562
BATCH-2025-02911,19,Sensor,2669,2025-10-31,2025-11-18,2611
BATCH-2026-02912,38,Memory,6835,2026-03-24,2026-04-05,6604
BATCH-2026-02913,7,Speaker,8974,2026-02-17,2026-02-28,8673
BATCH-2026-02914,42,PCB,2013,2026-04-10,2026-04-25,1892
BATCH-2026-02915,39,Camera,8966,2026-04-19,2026-04-29,8876
BATCH-2025-02916,22,Processor,9876,2025-12-29,2026-01-06,9632
BATCH-2025-02917,28,Display,639,2025-03-15,2025-03-24,632
BATCH-2025-02918,37,Motherboard,5698,2025-06-15,2025-06-24,5617
BATCH-2026-02919,29,Processor,4634,2026-01-28,2026-02-09,4514
BATCH-2025-02920,31,Fan,8189,2025-07-21,2025-08-07,7874
BATCH-2025-02921,6,Power IC,8577,2025-12-01,2025-12-17,8387
BATCH-2026-02922,8,Memory,6864,2026-06-05,2026-06-24,6778
BATCH-2026-02923,21,Memory,6781,2026-01-03,2026-01-17,6713
BATCH-2025-02924,23,Connector,4025,2025-12-05,2025-12-24,3985
BATCH-2025-02925,29,Fan,9402,2025-01-07,2025-01-22,8704
BATCH-2024-02926,26,Processor,2178,2024-12-21,2024-12-29,2065
BATCH-2026-02927,25,Speaker,10000,2026-01-03,2026-01-15,9775
BATCH-2025-02928,14,Motherboard,328,2025-01-15,2025-01-22,317
BATCH-2026-02929,16,Charger,6108,2026-08-23,2026-09-12,5660
BATCH-2025-02930,24,Microcontroller,276,2025-05-25,2025-06-10,270
BATCH-2025-02931,34,Battery,597,2025-07-24,2025-08-07,591
BATCH-2025-02932,14,Sensor,4908,2025-08-22,2025-08-28,4698
BATCH-2025-02933,22,Connector,9114,2025-12-07,2025-12-16,8906
BATCH-2025-02934,1,Power IC,2900,2025-01-31,2025-02-12,2812
BATCH-2025-02935,27,Microcontroller,2271,2025-03-05,2025-03-13,2248
BATCH-2024-02936,46,Microcontroller,4268,2024-10-28,2024-11-06,4085
BATCH-2025-02937,1,Microcontroller,3101,2025-12-13,2026-01-02,2996
BATCH-2026-02938,28,Speaker,8494,2026-07-20,2026-07-26,8132
BATCH-2025-02939,46,Camera,5362,2025-08-31,2025-09-16,5118
BATCH-2024-02940,45,Charger,2056,2024-12-04,2024-12-14,1964
BATCH-2025-02941,43,Memory,4148,2025-01-23,2025-02-11,3959
BATCH-2026-02942,20,Microcontroller,9735,2026-02-15,2026-03-02,9397
BATCH-2025-02943,28,Speaker,7487,2025-03-20,2025-04-02,7308
BATCH-2025-02944,44,Microcontroller,2076,2025-05-07,2025-05-19,2032
BATCH-2025-02945,40,Camera,3745,2025-11-10,2025-11-15,3708
BATCH-2026-02946,39,Camera,4037,2026-07-05,2026-07-11,3993
BATCH-2025-02947,23,Sensor,7498,2025-02-08,2025-02-27,7423
BATCH-2025-02948,45,Camera,612,2025-07-05,2025-07-22,580
BATCH-2025-02949,41,Camera,8802,2025-12-25,2026-01-01,8714
BATCH-2025-02950,7,Camera,9936,2025-03-12,2025-03-27,9674
BATCH-2026-02951,35,Sensor,2924,2026-08-12,2026-08-27,2766
BATCH-2025-02952,22,Motherboard,8702,2025-05-11,2025-05-21,8615
BATCH-2026-02953,41,Speaker,6032,2026-04-03,2026-04-10,5972
BATCH-2026-02954,19,Fan,1793,2026-04-15,2026-04-29,1742
BATCH-2025-02955,26,Motherboard,3530,2025-11-18,2025-12-07,3366
BATCH-2024-02956,5,Memory,7843,2024-10-16,2024-10-29,7391
BATCH-2025-02957,12,Battery,1037,2025-07-12,2025-07-24,1009
BATCH-2025-02958,46,Speaker,709,2025-05-28,2025-06-12,702
BATCH-2026-02959,23,Microcontroller,2946,2026-07-11,2026-07-26,2875
BATCH-2025-02960,38,Motherboard,4856,2025-05-01,2025-05-20,4536
BATCH-2026-02961,37,Microcontroller,9000,2026-01-07,2026-01-13,8881
BATCH-2026-02962,6,Display,6987,2026-08-06,2026-08-12,6700
BATCH-2025-02963,20,Motherboard,2544,2025-01-10,2025-01-30,2509
BATCH-2024-02964,18,Camera,7778,2024-11-08,2024-11-21,7653
BATCH-2025-02965,27,Fan,2560,2025-08-29,2025-09-16,2494
BATCH-2026-02966,9,Speaker,2507,2026-05-08,2026-05-26,2354
BATCH-2025-02967,4,Connector,1591,2025-10-29,2025-11-11,1537
BATCH-2025-02968,27,Battery,2222,2025-02-22,2025-03-13,2200
BATCH-2026-02969,9,Motherboard,5838,2026-07-21,2026-07-29,5780
BATCH-2024-02970,20,Fan,8067,2024-12-31,2025-01-18,7986
BATCH-2026-02971,48,Memory,2349,2026-05-01,2026-05-17,2262
BATCH-2026-02972,10,Camera,4363,2026-05-23,2026-05-30,4319
BATCH-2026-02973,47,Charger,2739,2026-08-01,2026-08-13,2628
BATCH-2025-02974,29,Power IC,4291,2025-07-01,2025-07-12,4248
BATCH-2026-02975,28,Speaker,4189,2026-04-05,2026-04-16,4109
BATCH-2025-02976,22,Motherboard,960,2025-02-28,2025-03-17,948
BATCH-2025-02977,21,Memory,7725,2025-08-26,2025-09-02,7388
BATCH-2024-02978,22,Display,6127,2024-12-21,2025-01-10,5961
BATCH-2024-02979,48,Power IC,6106,2024-11-03,2024-11-11,6045
BATCH-2025-02980,41,Microcontroller,4341,2025-06-23,2025-07-10,4041
BATCH-2025-02981,43,Camera,3109,2025-08-28,2025-09-03,2949
BATCH-2025-02982,4,Camera,7337,2025-07-26,2025-08-12,7264
BATCH-2025-02983,34,Display,5015,2025-06-17,2025-07-07,4772
BATCH-2025-02984,47,Microcontroller,7702,2025-11-25,2025-12-03,7625
BATCH-2024-02985,10,Fan,1233,2024-12-30,2025-01-12,1210
BATCH-2025-02986,30,Camera,3090,2025-01-28,2025-02-12,2856
BATCH-2025-02987,1,Motherboard,9107,2025-09-07,2025-09-23,8988
BATCH-2026-02988,23,Memory,5823,2026-09-08,2026-09-20,5520
BATCH-2024-02989,35,Camera,7315,2024-11-03,2024-11-13,7242
BATCH-2026-02990,43,Power IC,1732,2026-08-20,2026-08-29,1581
BATCH-2025-02991,13,Power IC,519,2025-12-26,2026-01-07,514
BATCH-2026-02992,4,Display,8939,2026-05-26,2026-06-08,8596
BATCH-2026-02993,37,Speaker,5847,2026-05-19,2026-06-07,5789
BATCH-2025-02994,40,Memory,6405,2025-02-02,2025-02-12,5980
BATCH-2025-02995,26,PCB,3328,2025-03-30,2025-04-04,3162
BATCH-2025-02996,12,Charger,4500,2025-02-26,2025-03-16,4455
BATCH-2025-02997,31,Charger,8665,2025-04-01,2025-04-19,8490
BATCH-2025-02998,35,Motherboard,4614,2025-01-13,2025-01-25,4391
BATCH-2026-02999,18,Speaker,5574,2026-09-12,2026-09-20,5077
BATCH-2025-03000,39,Microcontroller,6269,2025-10-13,2025-10-22,5943
BATCH-2024-03001,6,Battery,6565,2024-12-01,2024-12-18,6179
BATCH-2024-03002,10,Fan,2999,2024-11-11,2024-11-28,2969
BATCH-2025-03003,10,Power IC,1279,2025-09-07,2025-09-12,1266
BATCH-2026-03004,38,Sensor,4339,2026-01-22,2026-02-03,4074
BATCH-2026-03005,26,PCB,8865,2026-05-30,2026-06-19,8411
BATCH-2026-03006,35,Battery,8296,2026-02-06,2026-02-24,7564
BATCH-2026-03007,15,Microcontroller,7363,2026-06-18,2026-07-02,6912
BATCH-2024-03008,26,Speaker,2322,2024-11-16,2024-12-03,2188
BATCH-2025-03009,25,Sensor,136,2025-12-03,2025-12-14,130
BATCH-2026-03010,44,Processor,7667,2026-04-12,2026-04-23,7454
BATCH-2025-03011,17,Speaker,7277,2025-01-28,2025-02-02,7204
BATCH-2025-03012,29,Motherboard,5548,2025-11-24,2025-12-09,5307
BATCH-2025-03013,10,PCB,8631,2025-08-01,2025-08-13,8542
BATCH-2026-03014,25,Charger,6185,2026-02-06,2026-02-15,6024
BATCH-2024-03015,32,Motherboard,129,2024-09-30,2024-10-11,128
BATCH-2026-03016,29,Connector,2866,2026-02-18,2026-02-23,2755
BATCH-2026-03017,23,Microcontroller,6661,2026-09-16,2026-09-21,6594
BATCH-2024-03018,36,Charger,7793,2024-12-17,2025-01-05,7468
BATCH-2026-03019,29,Processor,3173,2026-02-17,2026-03-09,3085
BATCH-2025-03020,50,Sensor,4688,2025-07-04,2025-07-14,4441
BATCH-2025-03021,2,Motherboard,6684,2025-06-21,2025-07-06,6538
BATCH-2025-03022,48,Power IC,373,2025-09-26,2025-10-14,357
BATCH-2025-03023,50,Memory,1186,2025-09-15,2025-09-25,1151
BATCH-2024-03024,42,Connector,1678,2024-10-19,2024-10-29,1634
BATCH-2025-03025,50,Speaker,5559,2025-01-26,2025-02-13,5475
BATCH-2026-03026,33,Memory,8413,2026-02-25,2026-03-09,8093
BATCH-2025-03027,17,Fan,6107,2025-01-31,2025-02-20,5652
BATCH-2024-03028,35,Fan,8251,2024-10-20,2024-11-04,7940
BATCH-2025-03029,29,Camera,5174,2025-07-28,2025-08-11,5122
BATCH-2025-03030,41,Camera,430,2025-08-09,2025-08-18,425
BATCH-2025-03031,44,Power IC,7306,2025-01-05,2025-01-11,7166
BATCH-2025-03032,17,Display,4818,2025-07-04,2025-07-20,4599
BATCH-2025-03033,43,Sensor,7835,2025-12-16,2025-12-30,7755
BATCH-2024-03034,13,Motherboard,7404,2024-11-07,2024-11-14,7182
BATCH-2026-03035,42,Battery,162,2026-08-03,2026-08-12,158
BATCH-2025-03036,41,Fan,9691,2025-01-01,2025-01-08,9221
BATCH-2025-03037,40,Battery,2014,2025-04-29,2025-05-08,1894
BATCH-2026-03038,48,Processor,1107,2026-04-27,2026-05-05,1030
BATCH-2025-03039,8,Processor,4120,2025-10-24,2025-11-06,3956
BATCH-2025-03040,30,Charger,3002,2025-10-31,2025-11-08,2836
BATCH-2025-03041,34,Connector,4404,2025-11-19,2025-12-05,4360
BATCH-2025-03042,16,Speaker,1104,2025-12-19,2025-12-25,1017
BATCH-2025-03043,1,Motherboard,1292,2025-03-30,2025-04-15,1229
BATCH-2025-03044,18,Microcontroller,1132,2025-01-24,2025-01-31,1077
BATCH-2026-03045,38,Camera,2077,2026-01-04,2026-01-18,1962
BATCH-2026-03046,35,Fan,6151,2026-07-30,2026-08-10,5849
BATCH-2025-03047,24,Processor,1473,2025-05-04,2025-05-12,1403
BATCH-2026-03048,35,Display,877,2026-08-09,2026-08-19,852
BATCH-2026-03049,44,Display,9455,2026-02-28,2026-03-09,9264
BATCH-2026-03050,39,Display,2518,2026-04-05,2026-04-22,2493
BATCH-2026-03051,31,Fan,6776,2026-02-15,2026-02-26,6668
BATCH-2025-03052,3,Sensor,5114,2025-03-08,2025-03-20,4969
BATCH-2026-03053,7,Power IC,2550,2026-02-28,2026-03-13,2465
BATCH-2024-03054,45,Camera,6345,2024-12-05,2024-12-20,6242
BATCH-2025-03055,7,Sensor,5381,2025-06-30,2025-07-12,5216
BATCH-2025-03056,39,Charger,2159,2025-07-08,2025-07-21,2064
BATCH-2024-03057,11,Processor,1029,2024-10-25,2024-11-02,984
BATCH-2026-03058,35,Memory,4601,2026-07-06,2026-07-13,4327
BATCH-2026-03059,26,Camera,6247,2026-09-14,2026-09-22,5770
BATCH-2025-03060,29,Motherboard,5010,2025-02-10,2025-02-20,4837
BATCH-2026-03061,48,Display,2455,2026-06-05,2026-06-24,2430
BATCH-2026-03062,39,Connector,8961,2026-06-27,2026-07-05,8586
BATCH-2025-03063,38,PCB,1510,2025-06-20,2025-07-07,1405
BATCH-2026-03064,4,Processor,2495,2026-03-13,2026-03-31,2470
BATCH-2026-03065,11,Speaker,7829,2026-08-21,2026-08-31,7698
BATCH-2026-03066,15,Sensor,325,2026-08-10,2026-08-16,314
BATCH-2025-03067,27,Charger,6899,2025-07-09,2025-07-19,6361
BATCH-2026-03068,24,Camera,755,2026-03-11,2026-03-26,725
BATCH-2026-03069,40,PCB,9456,2026-07-28,2026-08-06,9361
BATCH-2026-03070,36,Charger,6605,2026-08-14,2026-08-29,6388
BATCH-2025-03071,6,Microcontroller,8201,2025-07-26,2025-08-09,7807
BATCH-2025-03072,31,Display,110,2025-03-16,2025-03-29,106
BATCH-2025-03073,7,Motherboard,4735,2025-06-14,2025-07-01,4564
BATCH-2025-03074,15,Connector,5622,2025-12-17,2026-01-05,5354
BATCH-2025-03075,41,Connector,1486,2025-03-25,2025-04-09,1471
BATCH-2026-03076,40,Display,5103,2026-06-17,2026-06-28,5052
BATCH-2026-03077,47,Connector,1733,2026-07-20,2026-07-26,1708
BATCH-2025-03078,33,Microcontroller,4797,2025-10-12,2025-10-24,4535
BATCH-2026-03079,15,Microcontroller,6539,2026-08-20,2026-09-03,6385
BATCH-2024-03080,41,Camera,2182,2024-10-15,2024-10-26,2160
BATCH-2026-03081,35,Connector,5252,2026-03-24,2026-03-29,5199
BATCH-2025-03082,47,Display,9482,2025-12-09,2025-12-22,8941
BATCH-2025-03083,19,Microcontroller,3463,2025-02-24,2025-03-16,3131
BATCH-2026-03084,10,Charger,6923,2026-04-22,2026-05-05,6786
BATCH-2026-03085,26,Memory,5708,2026-08-08,2026-08-26,5530
BATCH-2025-03086,31,Processor,5556,2025-03-21,2025-04-09,5498
BATCH-2025-03087,50,Connector,4341,2025-12-05,2025-12-16,4243
BATCH-2025-03088,14,Microcontroller,2277,2025-08-07,2025-08-20,2152
BATCH-2025-03089,4,Charger,8873,2025-04-04,2025-04-14,8661
BATCH-2026-03090,8,Connector,7144,2026-07-03,2026-07-11,6543
BATCH-2025-03091,22,Microcontroller,3112,2025-03-26,2025-04-06,3081
BATCH-2025-03092,45,Motherboard,7179,2025-11-29,2025-12-12,6914
BATCH-2026-03093,21,PCB,489,2026-05-15,2026-05-29,471
BATCH-2025-03094,18,Processor,5476,2025-01-14,2025-02-02,5399
BATCH-2026-03095,29,Processor,7229,2026-06-21,2026-06-29,6764
BATCH-2025-03096,49,Charger,1287,2025-07-28,2025-08-14,1232
BATCH-2026-03097,40,Charger,469,2026-06-25,2026-07-09,464
BATCH-2026-03098,29,Motherboard,6734,2026-04-11,2026-04-20,6667
BATCH-2025-03099,12,Memory,6844,2025-09-30,2025-10-20,6771
BATCH-2025-03100,21,PCB,6894,2025-11-13,2025-11-24,6772
BATCH-2026-03101,35,Microcontroller,8035,2026-04-01,2026-04-14,7807
BATCH-2026-03102,13,Memory,302,2026-08-19,2026-09-06,299
BATCH-2025-03103,7,Microcontroller,2383,2025-06-20,2025-07-01,2359
BATCH-2024-03104,14,PCB,5354,2024-12-22,2025-01-09,5256
BATCH-2025-03105,20,Memory,4423,2025-08-16,2025-08-23,4379
BATCH-2025-03106,28,Sensor,9651,2025-04-22,2025-05-02,8821
BATCH-2025-03107,4,Camera,9115,2025-12-07,2025-12-20,8946
BATCH-2024-03108,41,Speaker,4542,2024-12-22,2025-01-01,4443
BATCH-2025-03109,34,Display,698,2025-06-11,2025-06-19,672
BATCH-2026-03110,44,Connector,3241,2026-07-19,2026-08-04,3209
BATCH-2026-03111,5,Camera,6600,2026-08-02,2026-08-14,6227
BATCH-2024-03112,5,Camera,5810,2024-12-13,2024-12-21,5526
BATCH-2025-03113,19,Camera,609,2025-05-27,2025-06-06,587
BATCH-2025-03114,45,Charger,4236,2025-12-05,2025-12-16,4194
BATCH-2026-03115,21,Display,1296,2026-06-16,2026-06-27,1221
BATCH-2026-03116,17,Connector,3221,2026-06-09,2026-06-15,3127
BATCH-2026-03117,2,Camera,6825,2026-03-21,2026-03-29,6757
BATCH-2025-03118,33,Speaker,2015,2025-12-27,2026-01-12,1923
BATCH-2026-03119,45,Microcontroller,1814,2026-03-06,2026-03-19,1691
BATCH-2026-03120,30,Sensor,5934,2026-01-19,2026-02-01,5327
BATCH-2025-03121,48,Speaker,9605,2025-06-18,2025-06-30,9448
BATCH-2026-03122,3,Charger,613,2026-02-08,2026-02-23,579
BATCH-2026-03123,46,Sensor,7273,2026-06-07,2026-06-20,6840
BATCH-2026-03124,5,Fan,6165,2026-07-12,2026-07-30,5951
BATCH-2025-03125,9,PCB,2480,2025-08-12,2025-08-29,2455
BATCH-2026-03126,22,Display,3917,2026-03-09,2026-03-22,3701
BATCH-2026-03127,38,Connector,2941,2026-01-06,2026-01-13,2829
BATCH-2024-03128,25,Microcontroller,3694,2024-10-17,2024-10-29,3626
BATCH-2025-03129,32,Fan,930,2025-10-24,2025-11-03,921
BATCH-2025-03130,34,Battery,9550,2025-09-12,2025-09-22,8604
BATCH-2024-03131,1,Camera,1911,2024-11-18,2024-12-08,1810
BATCH-2025-03132,40,Charger,2898,2025-10-30,2025-11-06,2685
BATCH-2026-03133,18,Motherboard,2366,2026-07-28,2026-08-13,2319
BATCH-2024-03134,44,Connector,4842,2024-11-01,2024-11-08,4794
BATCH-2026-03135,6,Charger,3593,2026-02-23,2026-03-01,3452
BATCH-2025-03136,2,Connector,6861,2025-09-28,2025-10-04,6627
BATCH-2026-03137,12,Display,5175,2026-02-04,2026-02-19,5123
BATCH-2026-03138,7,Charger,2380,2026-03-12,2026-03-29,2356
BATCH-2026-03139,1,Processor,8451,2026-07-11,2026-07-19,8119
BATCH-2026-03140,44,Charger,2727,2026-03-29,2026-04-06,2613
BATCH-2026-03141,16,Camera,8098,2026-07-29,2026-08-11,8017
BATCH-2024-03142,42,PCB,188,2024-10-13,2024-11-01,175
BATCH-2024-03143,22,PCB,6686,2024-11-09,2024-11-19,6619
BATCH-2026-03144,36,Fan,9571,2026-07-02,2026-07-16,9169
BATCH-2026-03145,40,Connector,8326,2026-02-11,2026-02-19,8243
BATCH-2026-03146,47,Battery,2350,2026-05-23,2026-05-28,2218
BATCH-2024-03147,12,Fan,5271,2024-11-05,2024-11-15,5145
BATCH-2025-03148,20,Connector,5067,2025-10-13,2025-10-21,5016
BATCH-2024-03149,1,Connector,5880,2024-12-12,2024-12-29,5547
BATCH-2025-03150,34,Charger,6513,2025-01-08,2025-01-22,6284
BATCH-2025-03151,13,Battery,4958,2025-01-16,2025-01-24,4618
BATCH-2026-03152,5,Camera,1289,2026-05-31,2026-06-15,1246
BATCH-2025-03153,18,Display,4291,2025-01-14,2025-01-19,4153
BATCH-2026-03154,26,Motherboard,8138,2026-08-28,2026-09-04,7987
BATCH-2025-03155,42,Motherboard,7304,2025-05-04,2025-05-14,7048
BATCH-2025-03156,4,Microcontroller,1006,2025-06-10,2025-06-29,986
BATCH-2026-03157,24,Memory,8240,2026-04-02,2026-04-15,7927
BATCH-2026-03158,19,PCB,859,2026-04-02,2026-04-14,850
BATCH-2025-03159,17,Camera,1130,2025-04-20,2025-05-08,1072
BATCH-2025-03160,36,Sensor,7496,2025-03-17,2025-03-22,6764
BATCH-2026-03161,28,Processor,9757,2026-05-13,2026-05-26,9659
BATCH-2024-03162,38,Fan,4445,2024-10-16,2024-11-02,4018
BATCH-2026-03163,33,Display,1234,2026-04-19,2026-05-07,1203
BATCH-2026-03164,4,Charger,6486,2026-07-17,2026-08-04,6189
BATCH-2025-03165,47,Camera,8556,2025-09-11,2025-09-24,8346
BATCH-2024-03166,13,Power IC,4679,2024-11-22,2024-12-09,4632
BATCH-2025-03167,40,Battery,6859,2025-08-30,2025-09-16,6764
BATCH-2024-03168,3,Fan,3602,2024-09-23,2024-10-05,3425
BATCH-2026-03169,36,Memory,7117,2026-06-21,2026-07-03,6889
BATCH-2025-03170,28,Motherboard,713,2025-06-07,2025-06-14,681
BATCH-2024-03171,33,Speaker,2320,2024-10-24,2024-11-04,2282
BATCH-2025-03172,10,Motherboard,3266,2025-01-06,2025-01-26,3137
BATCH-2025-03173,18,Processor,9005,2025-06-02,2025-06-19,8735
BATCH-2026-03174,7,Camera,4134,2026-06-09,2026-06-18,4093
BATCH-2025-03175,13,Power IC,4736,2025-09-19,2025-10-04,4689
BATCH-2025-03176,4,Motherboard,2918,2025-06-01,2025-06-21,2889
BATCH-2025-03177,46,Sensor,1381,2025-03-03,2025-03-12,1292
BATCH-2026-03178,42,PCB,1719,2026-01-15,2026-01-28,1702
BATCH-2026-03179,27,PCB,9918,2026-03-04,2026-03-20,9413
BATCH-2025-03180,44,Charger,6458,2025-03-09,2025-03-22,6147
BATCH-2026-03181,28,Microcontroller,8101,2026-05-30,2026-06-06,7808
BATCH-2026-03182,39,Sensor,2671,2026-09-06,2026-09-25,2589
BATCH-2025-03183,10,Camera,9722,2025-07-09,2025-07-14,9409
BATCH-2026-03184,30,Sensor,1840,2026-06-21,2026-06-27,1822
BATCH-2024-03185,7,Charger,149,2024-09-28,2024-10-05,140
BATCH-2025-03186,35,Speaker,3579,2025-07-31,2025-08-10,3412
BATCH-2025-03187,26,Fan,6607,2025-01-05,2025-01-13,6412
BATCH-2025-03188,18,Sensor,537,2025-07-07,2025-07-25,532
BATCH-2026-03189,47,Power IC,9280,2026-08-17,2026-09-01,8915
BATCH-2025-03190,21,Battery,1151,2025-11-06,2025-11-11,1026
BATCH-2025-03191,27,Sensor,5161,2025-09-23,2025-10-13,5109
BATCH-2024-03192,11,Camera,1894,2024-10-22,2024-11-01,1835
BATCH-2025-03193,14,Speaker,8293,2025-09-30,2025-10-06,7904
BATCH-2025-03194,37,Memory,4311,2025-05-03,2025-05-23,4188
BATCH-2024-03195,30,Connector,8036,2024-10-17,2024-10-28,7386
BATCH-2026-03196,8,Motherboard,1659,2026-05-25,2026-06-07,1616
BATCH-2024-03197,17,Battery,7884,2024-12-05,2024-12-23,7787
BATCH-2024-03198,42,Power IC,8838,2024-12-23,2025-01-01,8674
BATCH-2025-03199,34,Fan,4944,2025-01-21,2025-01-29,4795
BATCH-2025-03200,41,Memory,8148,2025-02-24,2025-03-03,8067
BATCH-2026-03201,41,Display,2791,2026-08-19,2026-09-06,2678
BATCH-2024-03202,4,Display,8992,2024-12-18,2024-12-27,8487
