batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc,supplier_name,country,lead_time_days,unit_price,quality_score,failed_units,defect_count,defect_rate,binary_target,days_since_start,month_of_year,quarter,batch_age_days,supplier_mean_defect_rate,supplier_std_defect_rate,supplier_num_batches,supplier_total_units,component_defect_rate
BATCH-2026-02406,35,Charger,6316,2026-02-26,2026-03-18,5948,Nokia,Japan,42,219.49,61,2,1,0.00015832805573147562,1,526,2,1,204,0.00019787338089100073,0.0003538789829112609,102,503406,0.0002259435803313693
BATCH-2026-02407,26,Connector,4468,2026-08-13,2026-08-21,4238,Texas Instruments,South Korea,53,5.67,67,1,1,0.00022381378692927484,1,694,8,3,36,0.0002658174764162671,0.0009122443285503541,102,493376,0.00020757696267843906
BATCH-2025-02408,27,Power IC,2674,2025-04-10,2025-04-24,2610,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,204,4,2,526,0.00011089276239704126,0.00035581711278072977,111,553940,0.00017735448108886377
BATCH-2025-02409,23,Power IC,1180,2025-06-08,2025-06-17,1159,ASE,Japan,50,402.77,91,0,0,0.0,0,263,6,2,467,6.663525433902222e-05,0.00015954052120490043,90,441864,0.00017735448108886377
BATCH-2025-02410,27,Memory,8500,2025-11-18,2025-11-28,8310,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,426,11,4,304,0.00011089276239704126,0.00035581711278072977,111,553940,0.00013960848603418856
BATCH-2025-02411,12,Sensor,5964,2025-09-07,2025-09-27,5904,Amphenol,Germany,18,446.77,96,1,1,0.00016767270288397049,1,354,9,3,376,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00016450590746445605
BATCH-2025-02412,32,Power IC,530,2025-06-26,2025-07-14,522,Canon,South Korea,54,382.97,81,0,0,0.0,0,281,6,2,449,8.286140374041643e-05,0.0002525478149158471,93,484783,0.00017735448108886377
BATCH-2026-02413,12,Display,3250,2026-04-05,2026-04-25,3187,Amphenol,Germany,18,446.77,96,0,0,0.0,0,564,4,2,166,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00016919115080672866
BATCH-2024-02414,34,Speaker,4326,2024-11-01,2024-11-12,4167,Renesas,China,19,153.37,81,1,1,0.0002311604253351826,1,44,11,4,686,0.00020629854890063796,0.000928870183527049,112,540044,0.00019289953369198322
BATCH-2025-02415,39,Processor,2092,2025-04-24,2025-05-04,2057,Lenovo,Taiwan,57,331.63,71,1,0,0.0,0,218,4,2,512,0.00017438124238925042,0.000501056949565781,101,560841,0.0001723848232239575
BATCH-2026-02416,50,Speaker,4247,2026-08-24,2026-09-01,4025,APC,South Korea,30,481.03,64,0,0,0.0,0,705,8,3,25,0.0002753509047441992,0.0007401953979905162,113,559124,0.00019289953369198322
BATCH-2025-02417,44,Battery,2584,2025-01-08,2025-01-15,2535,Wistron,South Korea,50,232.01,87,0,0,0.0,0,112,1,1,618,0.00010336577465557791,0.000380745741124954,117,590216,0.00021173401481822628
BATCH-2025-02418,37,Fan,791,2025-12-14,2025-12-20,776,Huawei,USA,60,118.5,92,0,0,0.0,0,452,12,4,278,0.00010426815057621344,0.0003557497462935021,91,442918,0.00012855165100050963
BATCH-2026-02419,38,Memory,3898,2026-01-31,2026-02-18,3637,Xiaomi,South Korea,52,142.13,62,2,2,0.000513083632632119,1,500,1,1,230,0.0002941454324685746,0.0007248486269555904,106,537180,0.00013960848603418856
BATCH-2025-02420,9,Display,9368,2025-01-27,2025-02-10,9274,Sony,Taiwan,19,33.78,81,0,0,0.0,0,131,1,1,599,0.00014132799993781594,0.00029553061545999206,104,509780,0.00016919115080672866
BATCH-2025-02421,33,Speaker,6901,2025-05-26,2025-06-13,6782,Denso,Taiwan,41,277.68,84,0,0,0.0,0,250,5,2,480,0.00013528007016307464,0.0006519489677036868,119,602071,0.00019289953369198322
BATCH-2025-02422,3,Power IC,9066,2025-03-23,2025-04-03,8944,Corning,Taiwan,24,487.86,63,1,1,0.00011030222810500772,0,186,3,1,544,0.0005290924687400791,0.0022824547846740364,105,511267,0.00017735448108886377
BATCH-2025-02423,12,Memory,3400,2025-09-30,2025-10-11,3364,Amphenol,Germany,18,446.77,96,0,0,0.0,0,377,9,3,353,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00013960848603418856
BATCH-2024-02424,1,Sensor,1167,2024-11-09,2024-11-21,1146,Samsung,USA,19,220.56,89,0,0,0.0,0,52,11,4,678,0.00017219294545324894,0.0013891588805521986,106,504263,0.00016450590746445605
BATCH-2025-02425,38,Connector,209,2025-10-15,2025-10-22,201,Xiaomi,South Korea,52,142.13,62,0,0,0.0,0,392,10,4,338,0.0002941454324685746,0.0007248486269555904,106,537180,0.00020757696267843906
BATCH-2025-02426,1,Memory,9898,2025-02-24,2025-03-01,9427,Samsung,USA,19,220.56,89,0,0,0.0,0,159,2,1,571,0.00017219294545324894,0.0013891588805521986,106,504263,0.00013960848603418856
BATCH-2025-02427,11,Charger,9694,2025-06-21,2025-07-06,9597,Murata,Japan,22,178.55,88,0,0,0.0,0,276,6,2,454,0.00015599689945027513,0.0009387029695731565,105,551463,0.0002259435803313693
BATCH-2024-02428,35,Connector,4657,2024-09-27,2024-10-12,4529,Nokia,Japan,42,219.49,61,1,1,0.00021473051320592657,1,9,9,3,721,0.00019787338089100073,0.0003538789829112609,102,503406,0.00020757696267843906
BATCH-2026-02429,31,Microcontroller,8664,2026-09-03,2026-09-14,8173,Kyocera,USA,35,236.61,85,1,0,0.0,0,715,9,3,15,0.00018411673535101585,0.0009126920964599268,104,605811,0.00013908905895273712
BATCH-2025-02430,6,Charger,2159,2025-01-06,2025-01-13,2059,NVIDIA,Germany,38,463.53,74,1,0,0.0,0,110,1,1,620,0.00023377595866623649,0.0009271237760431065,104,528560,0.0002259435803313693
BATCH-2025-02431,2,Memory,8440,2025-07-25,2025-08-04,8356,TSMC,South Korea,34,349.29,92,0,0,0.0,0,310,7,3,420,0.0001216095118122708,0.0004158402802419921,99,473547,0.00013960848603418856
BATCH-2025-02432,14,Fan,9923,2025-05-26,2025-06-14,9341,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,250,5,2,480,0.0001573864901705702,0.00046936123067953895,91,385139,0.00012855165100050963
BATCH-2025-02433,25,Speaker,4279,2025-08-17,2025-08-29,4035,Broadcom,USA,26,71.6,85,0,0,0.0,0,333,8,3,397,9.454505074439549e-05,0.0003137783114627588,84,481980,0.00019289953369198322
BATCH-2024-02434,35,Camera,8904,2024-11-18,2024-11-24,8637,Nokia,Japan,42,219.49,61,1,1,0.00011230907457322552,0,61,11,4,669,0.00019787338089100073,0.0003538789829112609,102,503406,0.00017585459338616095
BATCH-2025-02435,31,Microcontroller,4601,2025-01-29,2025-02-08,4555,Kyocera,USA,35,236.61,85,1,1,0.00021734405564007825,1,133,1,1,597,0.00018411673535101585,0.0009126920964599268,104,605811,0.00013908905895273712
BATCH-2025-02436,7,Processor,7797,2025-03-03,2025-03-18,7665,Foxconn,USA,50,411.74,84,0,0,0.0,0,166,3,1,564,0.0003217144075727912,0.0015438669764764946,105,555087,0.0001723848232239575
BATCH-2024-02437,34,Speaker,1957,2024-12-26,2025-01-06,1914,Renesas,China,19,153.37,81,0,0,0.0,0,99,12,4,631,0.00020629854890063796,0.000928870183527049,112,540044,0.00019289953369198322
BATCH-2025-02438,31,Charger,8669,2025-08-11,2025-08-19,8472,Kyocera,USA,35,236.61,85,0,0,0.0,0,327,8,3,403,0.00018411673535101585,0.0009126920964599268,104,605811,0.0002259435803313693
BATCH-2025-02439,21,Motherboard,7734,2025-03-24,2025-03-31,7657,Jabil,Taiwan,58,416.67,76,0,0,0.0,0,187,3,1,543,0.00034128023110612925,0.0012045823376322067,117,579869,0.0002354934172429249
BATCH-2025-02440,2,Motherboard,5109,2025-11-08,2025-11-18,5006,TSMC,South Korea,34,349.29,92,2,2,0.00039146604032100216,1,416,11,4,314,0.0001216095118122708,0.0004158402802419921,99,473547,0.0002354934172429249
BATCH-2026-02441,34,Processor,1139,2026-04-19,2026-05-03,1116,Renesas,China,19,153.37,81,2,2,0.001755926251097454,1,578,4,2,152,0.00020629854890063796,0.000928870183527049,112,540044,0.0001723848232239575
BATCH-2025-02442,25,Sensor,3649,2025-10-12,2025-10-19,3613,Broadcom,USA,26,71.6,85,0,0,0.0,0,389,10,4,341,9.454505074439549e-05,0.0003137783114627588,84,481980,0.00016450590746445605
BATCH-2025-02443,22,Camera,2312,2025-10-24,2025-11-05,2289,Flex,China,43,157.56,86,0,0,0.0,0,401,10,4,329,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00017585459338616095
BATCH-2024-02444,11,Charger,4831,2024-12-28,2025-01-08,4735,Murata,Japan,22,178.55,88,0,0,0.0,0,101,12,4,629,0.00015599689945027513,0.0009387029695731565,105,551463,0.0002259435803313693
BATCH-2024-02445,29,Processor,6075,2024-10-13,2024-10-20,5717,Seagate,Japan,40,285.23,77,1,1,0.0001646090534979424,1,25,10,4,705,0.00016256441034907573,0.0004929460254392659,92,456988,0.0001723848232239575
BATCH-2025-02446,18,Sensor,1399,2025-06-27,2025-07-14,1305,Bosch,Germany,18,96.36,77,2,1,0.0007147962830593281,1,282,6,2,448,0.00021806730730221415,0.0007021012099867912,110,557568,0.00016450590746445605
BATCH-2024-02447,20,Processor,6977,2024-10-07,2024-10-17,6642,Delta Electronics,South Korea,30,335.57,68,1,1,0.00014332807797047442,1,19,10,4,711,0.00014552538396359592,0.00035285670745256997,82,427248,0.0001723848232239575
BATCH-2026-02448,10,Display,5360,2026-09-13,2026-09-18,5306,Panasonic,China,54,316.57,91,1,0,0.0,0,725,9,3,5,0.000144927638474753,0.0007549544377028447,94,435868,0.00016919115080672866
BATCH-2026-02449,15,Sensor,8403,2026-03-03,2026-03-12,8074,SK Hynix,Taiwan,40,342.16,65,2,2,0.00023801023444008093,1,531,3,1,199,0.00026051175061660777,0.0007352320636847295,93,436297,0.00016450590746445605
BATCH-2026-02450,38,Sensor,9262,2026-06-18,2026-07-08,8640,Xiaomi,South Korea,52,142.13,62,3,2,0.00021593608291945585,1,638,6,2,92,0.0002941454324685746,0.0007248486269555904,106,537180,0.00016450590746445605
BATCH-2025-02451,6,Display,9517,2025-06-10,2025-06-16,9122,NVIDIA,Germany,38,463.53,74,1,0,0.0,0,265,6,2,465,0.00023377595866623649,0.0009271237760431065,104,528560,0.00016919115080672866
BATCH-2026-02452,12,Power IC,3846,2026-03-15,2026-03-27,3775,Amphenol,Germany,18,446.77,96,0,0,0.0,0,543,3,1,187,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00017735448108886377
BATCH-2025-02453,4,Camera,7567,2025-10-15,2025-11-01,7464,Intel,China,48,393.46,88,1,1,0.0001321527686005022,0,392,10,4,338,0.00018841892264149143,0.0009961276293195824,96,400272,0.00017585459338616095
BATCH-2025-02454,17,Motherboard,6432,2025-07-10,2025-07-15,6113,Mitsubishi,Japan,33,186.49,72,1,1,0.0001554726368159204,1,295,7,3,435,0.00014815223187369047,0.00046308585294764547,114,569061,0.0002354934172429249
BATCH-2026-02455,34,Battery,7339,2026-02-28,2026-03-18,7196,Renesas,China,19,153.37,81,0,0,0.0,0,528,2,1,202,0.00020629854890063796,0.000928870183527049,112,540044,0.00021173401481822628
BATCH-2026-02456,29,Speaker,6971,2026-04-10,2026-04-28,6712,Seagate,Japan,40,285.23,77,0,0,0.0,0,569,4,2,161,0.00016256441034907573,0.0004929460254392659,92,456988,0.00019289953369198322
BATCH-2026-02457,40,Memory,5244,2026-02-27,2026-03-11,5038,Dell,China,20,392.38,81,0,0,0.0,0,527,2,1,203,0.00013234425192726218,0.0003712523513249762,101,498329,0.00013960848603418856
BATCH-2025-02458,21,Battery,8308,2025-05-14,2025-05-21,8225,Jabil,Taiwan,58,416.67,76,0,0,0.0,0,238,5,2,492,0.00034128023110612925,0.0012045823376322067,117,579869,0.00021173401481822628
BATCH-2025-02459,11,Camera,4966,2025-01-17,2025-01-24,4916,Murata,Japan,22,178.55,88,0,0,0.0,0,121,1,1,609,0.00015599689945027513,0.0009387029695731565,105,551463,0.00017585459338616095
BATCH-2024-02460,20,Fan,5996,2024-09-28,2024-10-04,5711,Delta Electronics,South Korea,30,335.57,68,3,0,0.0,0,10,9,3,720,0.00014552538396359592,0.00035285670745256997,82,427248,0.00012855165100050963
BATCH-2025-02461,8,Speaker,8397,2025-07-05,2025-07-21,8313,LG Chem,South Korea,40,115.16,76,0,0,0.0,0,290,7,3,440,0.00013285380642027623,0.00028745834951003884,92,477433,0.00019289953369198322
BATCH-2024-02462,22,Fan,9847,2024-11-30,2024-12-14,9677,Flex,China,43,157.56,86,0,0,0.0,0,73,11,4,657,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00012855165100050963
BATCH-2026-02463,48,Display,2760,2026-08-26,2026-09-08,2663,TE Connectivity,Germany,25,315.88,71,0,0,0.0,0,707,8,3,23,0.000215467021331229,0.0009668394253566584,108,542251,0.00016919115080672866
BATCH-2024-02464,34,Display,6790,2024-11-05,2024-11-12,6425,Renesas,China,19,153.37,81,1,1,0.00014727540500736376,1,48,11,4,682,0.00020629854890063796,0.000928870183527049,112,540044,0.00016919115080672866
BATCH-2026-02465,8,PCB,3088,2026-06-12,2026-06-17,2847,LG Chem,South Korea,40,115.16,76,1,1,0.0003238341968911917,1,632,6,2,98,0.00013285380642027623,0.00028745834951003884,92,477433,0.0002244207567666141
BATCH-2025-02466,12,Connector,1655,2025-11-08,2025-11-28,1634,Amphenol,Germany,18,446.77,96,1,1,0.0006042296072507553,1,416,11,4,314,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00020757696267843906
BATCH-2025-02467,24,Motherboard,1452,2025-03-05,2025-03-13,1414,Qualcomm,Germany,53,145.59,74,2,2,0.0013774104683195593,1,168,3,1,562,0.00017211444124561363,0.00048508112533674527,88,458321,0.0002354934172429249
BATCH-2026-02468,31,Connector,3351,2026-06-09,2026-06-27,3263,Kyocera,USA,35,236.61,85,0,0,0.0,0,629,6,2,101,0.00018411673535101585,0.0009126920964599268,104,605811,0.00020757696267843906
BATCH-2025-02469,12,PCB,1842,2025-05-17,2025-05-30,1824,Amphenol,Germany,18,446.77,96,1,0,0.0,0,241,5,2,489,8.015372036339901e-05,0.00041034141517753633,113,576135,0.0002244207567666141
BATCH-2025-02470,38,Connector,5967,2025-08-30,2025-09-11,5580,Xiaomi,South Korea,52,142.13,62,1,0,0.0,0,346,8,3,384,0.0002941454324685746,0.0007248486269555904,106,537180,0.00020757696267843906
BATCH-2025-02471,17,Display,3065,2025-07-13,2025-07-20,2944,Mitsubishi,Japan,33,186.49,72,0,0,0.0,0,298,7,3,432,0.00014815223187369047,0.00046308585294764547,114,569061,0.00016919115080672866
BATCH-2026-02472,9,Motherboard,1365,2026-08-28,2026-09-05,1333,Sony,Taiwan,19,33.78,81,1,1,0.0007326007326007326,1,709,8,3,21,0.00014132799993781594,0.00029553061545999206,104,509780,0.0002354934172429249
BATCH-2024-02473,11,Memory,7877,2024-10-05,2024-10-10,7604,Murata,Japan,22,178.55,88,1,1,0.00012695188523549576,0,17,10,4,713,0.00015599689945027513,0.0009387029695731565,105,551463,0.00013960848603418856
BATCH-2026-02474,40,Fan,8817,2026-09-15,2026-10-03,8335,Dell,China,20,392.38,81,1,1,0.00011341726210729273,0,727,9,3,3,0.00013234425192726218,0.0003712523513249762,101,498329,0.00012855165100050963
BATCH-2026-02475,18,Power IC,156,2026-08-21,2026-09-04,148,Bosch,Germany,18,96.36,77,1,1,0.00641025641025641,1,702,8,3,28,0.00021806730730221415,0.0007021012099867912,110,557568,0.00017735448108886377
BATCH-2025-02476,48,Memory,8648,2025-10-23,2025-11-09,8228,TE Connectivity,Germany,25,315.88,71,0,0,0.0,0,400,10,4,330,0.000215467021331229,0.0009668394253566584,108,542251,0.00013960848603418856
BATCH-2025-02477,37,Fan,670,2025-06-25,2025-07-01,656,Huawei,USA,60,118.5,92,1,0,0.0,0,280,6,2,450,0.00010426815057621344,0.0003557497462935021,91,442918,0.00012855165100050963
BATCH-2026-02478,21,Motherboard,7405,2026-09-12,2026-10-01,7174,Jabil,Taiwan,58,416.67,76,4,2,0.0002700877785280216,1,724,9,3,6,0.00034128023110612925,0.0012045823376322067,117,579869,0.0002354934172429249
BATCH-2026-02479,3,Motherboard,5268,2026-08-17,2026-08-30,5147,Corning,Taiwan,24,487.86,63,1,1,0.00018982536066818528,1,698,8,3,32,0.0005290924687400791,0.0022824547846740364,105,511267,0.0002354934172429249
BATCH-2026-02480,9,Processor,735,2026-01-13,2026-01-26,705,Sony,Taiwan,19,33.78,81,2,1,0.0013605442176870747,1,482,1,1,248,0.00014132799993781594,0.00029553061545999206,104,509780,0.0001723848232239575
BATCH-2025-02481,29,Memory,8508,2025-06-29,2025-07-09,8285,Seagate,Japan,40,285.23,77,0,0,0.0,0,284,6,2,446,0.00016256441034907573,0.0004929460254392659,92,456988,0.00013960848603418856
BATCH-2026-02482,5,Camera,7339,2026-08-03,2026-08-10,7220,Apple,Japan,38,226.29,64,1,1,0.0001362583458236817,1,684,8,3,46,0.00029304167774806515,0.0010333897385835877,92,488005,0.00017585459338616095
BATCH-2024-02483,1,Battery,4017,2024-12-27,2025-01-06,3977,Samsung,USA,19,220.56,89,0,0,0.0,0,100,12,4,630,0.00017219294545324894,0.0013891588805521986,106,504263,0.00021173401481822628
BATCH-2024-02484,8,Charger,7810,2024-10-01,2024-10-15,7732,LG Chem,South Korea,40,115.16,76,1,0,0.0,0,13,10,4,717,0.00013285380642027623,0.00028745834951003884,92,477433,0.0002259435803313693
BATCH-2026-02485,12,Power IC,7700,2026-04-23,2026-04-30,7623,Amphenol,Germany,18,446.77,96,0,0,0.0,0,582,4,2,148,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00017735448108886377
BATCH-2025-02486,49,Battery,1584,2025-03-23,2025-03-30,1552,Coherent,USA,42,45.65,73,1,1,0.0006313131313131314,1,186,3,1,544,0.00034438539861380375,0.0009931063632699735,93,417736,0.00021173401481822628
BATCH-2025-02487,20,Memory,6082,2025-01-30,2025-02-08,6021,Delta Electronics,South Korea,30,335.57,68,0,0,0.0,0,134,1,1,596,0.00014552538396359592,0.00035285670745256997,82,427248,0.00013960848603418856
BATCH-2025-02488,45,Microcontroller,2607,2025-05-10,2025-05-18,2423,Pegatron,Taiwan,47,251.52,66,0,0,0.0,0,234,5,2,496,0.0001275169517997213,0.0003266025273992103,94,477190,0.00013908905895273712
BATCH-2026-02489,40,Connector,9678,2026-06-02,2026-06-13,9569,Dell,China,20,392.38,81,1,0,0.0,0,622,6,2,108,0.00013234425192726218,0.0003712523513249762,101,498329,0.00020757696267843906
BATCH-2025-02490,30,Memory,4782,2025-07-05,2025-07-11,4619,Western Digital,Germany,16,59.04,65,1,1,0.00020911752404851526,1,290,7,3,440,0.00026662885278630423,0.0008545899187981254,93,459619,0.00013960848603418856
BATCH-2026-02491,24,Connector,5024,2026-01-04,2026-01-21,4529,Qualcomm,Germany,53,145.59,74,1,0,0.0,0,473,1,1,257,0.00017211444124561363,0.00048508112533674527,88,458321,0.00020757696267843906
BATCH-2025-02492,28,Processor,7763,2025-06-27,2025-07-02,7508,Kioxia,China,36,390.8,86,2,0,0.0,0,282,6,2,448,6.548471380186631e-05,0.00020932699508353792,108,509896,0.0001723848232239575
BATCH-2026-02493,49,Fan,576,2026-02-04,2026-02-18,538,Coherent,USA,42,45.65,73,0,0,0.0,0,504,2,1,226,0.00034438539861380375,0.0009931063632699735,93,417736,0.00012855165100050963
BATCH-2025-02494,9,Battery,7247,2025-04-08,2025-04-27,7029,Sony,Taiwan,19,33.78,81,2,2,0.00027597626604112044,1,202,4,2,528,0.00014132799993781594,0.00029553061545999206,104,509780,0.00021173401481822628
BATCH-2025-02495,6,Processor,1544,2025-09-17,2025-10-04,1480,NVIDIA,Germany,38,463.53,74,0,0,0.0,0,364,9,3,366,0.00023377595866623649,0.0009271237760431065,104,528560,0.0001723848232239575
BATCH-2026-02496,8,Camera,6025,2026-05-15,2026-06-01,5858,LG Chem,South Korea,40,115.16,76,1,1,0.00016597510373443983,1,604,5,2,126,0.00013285380642027623,0.00028745834951003884,92,477433,0.00017585459338616095
BATCH-2026-02497,15,Motherboard,904,2026-02-15,2026-03-03,895,SK Hynix,Taiwan,40,342.16,65,1,1,0.0011061946902654867,1,515,2,1,215,0.00026051175061660777,0.0007352320636847295,93,436297,0.0002354934172429249
BATCH-2025-02498,38,Battery,3996,2025-10-05,2025-10-11,3763,Xiaomi,South Korea,52,142.13,62,1,0,0.0,0,382,10,4,348,0.0002941454324685746,0.0007248486269555904,106,537180,0.00021173401481822628
BATCH-2025-02499,29,Charger,9551,2025-05-09,2025-05-27,9187,Seagate,Japan,40,285.23,77,0,0,0.0,0,233,5,2,497,0.00016256441034907573,0.0004929460254392659,92,456988,0.0002259435803313693
BATCH-2025-02500,9,Connector,9025,2025-01-24,2025-02-10,8935,Sony,Taiwan,19,33.78,81,0,0,0.0,0,128,1,1,602,0.00014132799993781594,0.00029553061545999206,104,509780,0.00020757696267843906
BATCH-2025-02501,17,Microcontroller,7175,2025-03-11,2025-03-30,7103,Mitsubishi,Japan,33,186.49,72,2,1,0.00013937282229965157,1,174,3,1,556,0.00014815223187369047,0.00046308585294764547,114,569061,0.00013908905895273712
BATCH-2026-02502,21,Fan,4485,2026-02-13,2026-02-21,4207,Jabil,Taiwan,58,416.67,76,1,1,0.0002229654403567447,1,513,2,1,217,0.00034128023110612925,0.0012045823376322067,117,579869,0.00012855165100050963
BATCH-2025-02503,14,Memory,2745,2025-12-15,2025-12-31,2628,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,453,12,4,277,0.0001573864901705702,0.00046936123067953895,91,385139,0.00013960848603418856
BATCH-2026-02504,21,Microcontroller,2713,2026-02-14,2026-02-27,2595,Jabil,Taiwan,58,416.67,76,1,0,0.0,0,514,2,1,216,0.00034128023110612925,0.0012045823376322067,117,579869,0.00013908905895273712
BATCH-2026-02505,10,Fan,9021,2026-03-17,2026-03-29,8931,Panasonic,China,54,316.57,91,1,1,0.00011085245538188671,0,545,3,1,185,0.000144927638474753,0.0007549544377028447,94,435868,0.00012855165100050963
BATCH-2024-02506,21,Camera,169,2024-11-10,2024-11-20,167,Jabil,Taiwan,58,416.67,76,1,1,0.005917159763313609,1,53,11,4,677,0.00034128023110612925,0.0012045823376322067,117,579869,0.00017585459338616095
BATCH-2026-02507,31,Sensor,2591,2026-03-18,2026-04-03,2534,Kyocera,USA,35,236.61,85,1,0,0.0,0,546,3,1,184,0.00018411673535101585,0.0009126920964599268,104,605811,0.00016450590746445605
BATCH-2026-02508,49,Speaker,3571,2026-06-17,2026-07-01,3483,Coherent,USA,42,45.65,73,1,1,0.0002800336040324839,1,637,6,2,93,0.00034438539861380375,0.0009931063632699735,93,417736,0.00019289953369198322
BATCH-2026-02509,1,Display,5361,2026-08-20,2026-09-04,5307,Samsung,USA,19,220.56,89,0,0,0.0,0,701,8,3,29,0.00017219294545324894,0.0013891588805521986,106,504263,0.00016919115080672866
BATCH-2026-02510,41,Microcontroller,2256,2026-06-09,2026-06-14,2136,HP,Japan,60,204.38,85,1,1,0.0004432624113475177,1,629,6,2,101,0.00012231852387452777,0.00025339821295037224,87,408153,0.00013908905895273712
