unit_id,batch_id,checkpoint_id,checkpoint_name,result,tested_date,tester_id
UNIT-22217,BATCH-2025-01555,2,Camera,Pass,2025-01-23,TEST016
UNIT-22218,BATCH-2025-01555,2,Camera,Pass,2025-01-28,TEST028
UNIT-22219,BATCH-2025-01555,8,Final,Pass,2025-01-26,TEST004
UNIT-22220,BATCH-2025-01555,4,Battery,Pass,2025-01-22,TEST011
UNIT-22221,BATCH-2025-01555,2,Camera,Fail,2025-01-22,TEST002
UNIT-22222,BATCH-2025-01555,8,Final,Pass,2025-01-23,TEST045
UNIT-22223,BATCH-2025-01555,7,Thermal,Pass,2025-01-29,TEST025
UNIT-22224,BATCH-2025-01555,2,Camera,Pass,2025-01-22,TEST036
UNIT-22225,BATCH-2025-01555,2,Camera,Pass,2025-01-28,TEST039
UNIT-22226,BATCH-2025-01555,1,Electrical,Pass,2025-01-28,TEST042
UNIT-22227,BATCH-2025-01555,5,Screen,Pass,2025-01-26,TEST032
UNIT-22228,BATCH-2025-01555,6,Connectivity,Pass,2025-01-24,TEST022
UNIT-22229,BATCH-2025-01555,3,Speaker,Pass,2025-01-28,TEST029
UNIT-22230,BATCH-2026-01556,7,Thermal,Pass,2026-06-10,TEST050
UNIT-22231,BATCH-2026-01556,2,Camera,Pass,2026-06-13,TEST040
UNIT-22232,BATCH-2026-01556,5,Screen,Pass,2026-06-14,TEST041
UNIT-22233,BATCH-2026-01556,5,Screen,Pass,2026-06-15,TEST005
UNIT-22234,BATCH-2026-01556,3,Speaker,Pass,2026-06-11,TEST021
UNIT-22235,BATCH-2026-01556,3,Speaker,Pass,2026-06-13,TEST034
UNIT-22236,BATCH-2026-01556,5,Screen,Pass,2026-06-13,TEST027
UNIT-22237,BATCH-2026-01556,8,Final,Pass,2026-06-09,TEST020
UNIT-22238,BATCH-2026-01556,5,Screen,Pass,2026-06-12,TEST044
UNIT-22239,BATCH-2026-01556,2,Camera,Pass,2026-06-13,TEST025
UNIT-22240,BATCH-2026-01557,6,Connectivity,Pass,2026-02-02,TEST010
UNIT-22241,BATCH-2026-01557,8,Final,Pass,2026-02-05,TEST003
UNIT-22242,BATCH-2026-01557,1,Electrical,Pass,2026-02-02,TEST018
UNIT-22243,BATCH-2026-01557,8,Final,Pass,2026-02-04,TEST029
UNIT-22244,BATCH-2026-01557,2,Camera,Pass,2026-02-02,TEST034
UNIT-22245,BATCH-2026-01557,8,Final,Pass,2026-02-03,TEST022
UNIT-22246,BATCH-2026-01557,6,Connectivity,Fail,2026-02-02,TEST006
UNIT-22247,BATCH-2026-01557,4,Battery,Pass,2026-02-05,TEST036
UNIT-22248,BATCH-2026-01557,1,Electrical,Pass,2026-02-02,TEST041
UNIT-22249,BATCH-2026-01557,2,Camera,Pass,2026-02-04,TEST034
UNIT-22250,BATCH-2026-01557,5,Screen,Pass,2026-02-02,TEST018
UNIT-22251,BATCH-2026-01557,1,Electrical,Pass,2026-02-05,TEST050
UNIT-22252,BATCH-2025-01558,8,Final,Pass,2025-10-31,TEST004
UNIT-22253,BATCH-2025-01558,5,Screen,Pass,2025-11-02,TEST018
UNIT-22254,BATCH-2025-01558,1,Electrical,Pass,2025-11-01,TEST021
UNIT-22255,BATCH-2025-01558,6,Connectivity,Pass,2025-11-07,TEST032
UNIT-22256,BATCH-2025-01558,1,Electrical,Pass,2025-11-02,TEST048
UNIT-22257,BATCH-2025-01558,3,Speaker,Pass,2025-11-06,TEST008
UNIT-22258,BATCH-2025-01558,7,Thermal,Pass,2025-11-03,TEST038
UNIT-22259,BATCH-2025-01558,2,Camera,Pass,2025-11-04,TEST050
UNIT-22260,BATCH-2025-01558,3,Speaker,Pass,2025-11-01,TEST010
UNIT-22261,BATCH-2025-01558,7,Thermal,Pass,2025-11-03,TEST041
UNIT-22262,BATCH-2025-01558,6,Connectivity,Pass,2025-11-04,TEST015
UNIT-22263,BATCH-2025-01558,5,Screen,Pass,2025-10-31,TEST049
UNIT-22264,BATCH-2025-01558,4,Battery,Pass,2025-11-04,TEST024
UNIT-22265,BATCH-2025-01558,7,Thermal,Pass,2025-11-01,TEST049
UNIT-22266,BATCH-2025-01558,3,Speaker,Pass,2025-11-04,TEST048
UNIT-22267,BATCH-2025-01558,8,Final,Pass,2025-10-31,TEST043
UNIT-22268,BATCH-2025-01558,1,Electrical,Fail,2025-11-03,TEST017
UNIT-22269,BATCH-2025-01558,1,Electrical,Pass,2025-11-02,TEST010
UNIT-22270,BATCH-2026-01559,8,Final,Pass,2026-03-12,TEST045
UNIT-22271,BATCH-2026-01559,4,Battery,Pass,2026-03-13,TEST045
UNIT-22272,BATCH-2026-01559,6,Connectivity,Pass,2026-03-08,TEST024
UNIT-22273,BATCH-2026-01559,6,Connectivity,Fail,2026-03-08,TEST034
UNIT-22274,BATCH-2026-01559,3,Speaker,Pass,2026-03-10,TEST004
UNIT-22275,BATCH-2026-01559,4,Battery,Pass,2026-03-13,TEST034
UNIT-22276,BATCH-2026-01559,3,Speaker,Pass,2026-03-14,TEST015
UNIT-22277,BATCH-2026-01559,3,Speaker,Pass,2026-03-08,TEST022
UNIT-22278,BATCH-2026-01559,6,Connectivity,Pass,2026-03-14,TEST042
UNIT-22279,BATCH-2026-01559,4,Battery,Pass,2026-03-12,TEST019
UNIT-22280,BATCH-2026-01559,8,Final,Fail,2026-03-13,TEST023
UNIT-22281,BATCH-2026-01559,4,Battery,Fail,2026-03-14,TEST032
UNIT-22282,BATCH-2026-01559,6,Connectivity,Pass,2026-03-08,TEST006
UNIT-22283,BATCH-2026-01559,3,Speaker,Pass,2026-03-09,TEST027
UNIT-22284,BATCH-2026-01559,2,Camera,Pass,2026-03-14,TEST011
UNIT-22285,BATCH-2026-01559,1,Electrical,Pass,2026-03-10,TEST011
UNIT-22286,BATCH-2025-01560,1,Electrical,Pass,2025-11-27,TEST001
UNIT-22287,BATCH-2025-01560,6,Connectivity,Pass,2025-11-27,TEST013
UNIT-22288,BATCH-2025-01560,6,Connectivity,Pass,2025-11-25,TEST009
UNIT-22289,BATCH-2025-01560,6,Connectivity,Pass,2025-11-23,TEST015
UNIT-22290,BATCH-2025-01560,4,Battery,Pass,2025-11-24,TEST028
UNIT-22291,BATCH-2025-01560,5,Screen,Pass,2025-11-28,TEST014
UNIT-22292,BATCH-2025-01560,2,Camera,Pass,2025-11-26,TEST014
UNIT-22293,BATCH-2025-01560,6,Connectivity,Pass,2025-11-23,TEST005
UNIT-22294,BATCH-2025-01560,7,Thermal,Pass,2025-11-29,TEST019
UNIT-22295,BATCH-2025-01560,7,Thermal,Pass,2025-11-29,TEST012
UNIT-22296,BATCH-2025-01560,3,Speaker,Pass,2025-11-29,TEST037
UNIT-22297,BATCH-2025-01560,3,Speaker,Pass,2025-11-24,TEST029
UNIT-22298,BATCH-2025-01560,3,Speaker,Pass,2025-11-23,TEST016
UNIT-22299,BATCH-2026-01561,8,Final,Pass,2026-04-27,TEST001
UNIT-22300,BATCH-2026-01561,3,Speaker,Pass,2026-04-29,TEST012
UNIT-22301,BATCH-2026-01561,5,Screen,Pass,2026-04-28,TEST027
UNIT-22302,BATCH-2026-01561,3,Speaker,Pass,2026-04-27,TEST015
UNIT-22303,BATCH-2026-01561,5,Screen,Pass,2026-04-27,TEST050
UNIT-22304,BATCH-2026-01561,3,Speaker,Pass,2026-05-01,TEST030
UNIT-22305,BATCH-2026-01561,8,Final,Pass,2026-05-02,TEST033
UNIT-22306,BATCH-2026-01561,3,Speaker,Pass,2026-05-02,TEST029
UNIT-22307,BATCH-2026-01561,3,Speaker,Pass,2026-04-27,TEST002
UNIT-22308,BATCH-2026-01561,6,Connectivity,Pass,2026-05-04,TEST018
UNIT-22309,BATCH-2026-01561,4,Battery,Pass,2026-05-03,TEST025
UNIT-22310,BATCH-2026-01561,3,Speaker,Pass,2026-04-27,TEST050
UNIT-22311,BATCH-2026-01561,2,Camera,Pass,2026-04-28,TEST002
UNIT-22312,BATCH-2026-01561,1,Electrical,Pass,2026-04-30,TEST015
UNIT-22313,BATCH-2026-01561,2,Camera,Pass,2026-05-03,TEST030
UNIT-22314,BATCH-2026-01561,1,Electrical,Pass,2026-04-27,TEST011
UNIT-22315,BATCH-2026-01561,5,Screen,Pass,2026-04-29,TEST036
UNIT-22316,BATCH-2025-01562,3,Speaker,Pass,2025-03-29,TEST017
UNIT-22317,BATCH-2025-01562,2,Camera,Pass,2025-04-04,TEST036
UNIT-22318,BATCH-2025-01562,2,Camera,Fail,2025-03-28,TEST021
UNIT-22319,BATCH-2025-01562,6,Connectivity,Pass,2025-04-03,TEST003
UNIT-22320,BATCH-2025-01562,5,Screen,Fail,2025-04-01,TEST048
UNIT-22321,BATCH-2025-01562,5,Screen,Pass,2025-03-29,TEST010
UNIT-22322,BATCH-2025-01562,4,Battery,Pass,2025-03-28,TEST002
UNIT-22323,BATCH-2025-01562,3,Speaker,Pass,2025-04-01,TEST029
UNIT-22324,BATCH-2025-01562,8,Final,Pass,2025-03-28,TEST022
UNIT-22325,BATCH-2025-01562,2,Camera,Pass,2025-04-02,TEST005
UNIT-22326,BATCH-2025-01562,4,Battery,Pass,2025-04-04,TEST010
UNIT-22327,BATCH-2025-01562,8,Final,Fail,2025-03-31,TEST015
UNIT-22328,BATCH-2025-01562,7,Thermal,Pass,2025-03-30,TEST046
UNIT-22329,BATCH-2025-01562,7,Thermal,Pass,2025-04-03,TEST045
UNIT-22330,BATCH-2025-01562,8,Final,Pass,2025-04-01,TEST047
UNIT-22331,BATCH-2025-01562,3,Speaker,Pass,2025-04-01,TEST029
UNIT-22332,BATCH-2025-01562,2,Camera,Pass,2025-04-01,TEST002
UNIT-22333,BATCH-2025-01563,8,Final,Pass,2025-11-26,TEST006
UNIT-22334,BATCH-2025-01563,6,Connectivity,Pass,2025-11-29,TEST007
UNIT-22335,BATCH-2025-01563,6,Connectivity,Pass,2025-11-25,TEST024
UNIT-22336,BATCH-2025-01563,2,Camera,Pass,2025-12-01,TEST050
UNIT-22337,BATCH-2025-01563,7,Thermal,Pass,2025-11-26,TEST036
UNIT-22338,BATCH-2025-01563,4,Battery,Fail,2025-11-27,TEST022
UNIT-22339,BATCH-2025-01563,7,Thermal,Fail,2025-11-29,TEST024
UNIT-22340,BATCH-2025-01563,3,Speaker,Pass,2025-11-24,TEST023
UNIT-22341,BATCH-2025-01563,8,Final,Pass,2025-11-30,TEST020
UNIT-22342,BATCH-2025-01563,7,Thermal,Pass,2025-11-29,TEST004
UNIT-22343,BATCH-2025-01563,3,Speaker,Pass,2025-11-25,TEST042
UNIT-22344,BATCH-2025-01564,3,Speaker,Pass,2025-05-11,TEST007
UNIT-22345,BATCH-2025-01564,1,Electrical,Pass,2025-05-10,TEST005
UNIT-22346,BATCH-2025-01564,8,Final,Pass,2025-05-12,TEST034
UNIT-22347,BATCH-2025-01564,8,Final,Pass,2025-05-10,TEST042
UNIT-22348,BATCH-2025-01564,6,Connectivity,Pass,2025-05-06,TEST014
UNIT-22349,BATCH-2025-01564,4,Battery,Pass,2025-05-10,TEST044
UNIT-22350,BATCH-2025-01564,1,Electrical,Pass,2025-05-06,TEST009
UNIT-22351,BATCH-2025-01564,6,Connectivity,Fail,2025-05-13,TEST019
UNIT-22352,BATCH-2025-01564,7,Thermal,Pass,2025-05-06,TEST049
UNIT-22353,BATCH-2025-01564,5,Screen,Pass,2025-05-08,TEST019
UNIT-22354,BATCH-2025-01564,2,Camera,Pass,2025-05-10,TEST006
UNIT-22355,BATCH-2025-01564,3,Speaker,Pass,2025-05-11,TEST015
UNIT-22356,BATCH-2025-01564,7,Thermal,Pass,2025-05-08,TEST049
UNIT-22357,BATCH-2025-01564,7,Thermal,Pass,2025-05-06,TEST010
UNIT-22358,BATCH-2025-01564,3,Speaker,Pass,2025-05-11,TEST038
UNIT-22359,BATCH-2025-01564,3,Speaker,Pass,2025-05-06,TEST012
UNIT-22360,BATCH-2025-01564,8,Final,Pass,2025-05-11,TEST022
UNIT-22361,BATCH-2025-01565,6,Connectivity,Pass,2025-11-09,TEST014
UNIT-22362,BATCH-2025-01565,4,Battery,Pass,2025-11-09,TEST043
UNIT-22363,BATCH-2025-01565,6,Connectivity,Pass,2025-11-11,TEST031
UNIT-22364,BATCH-2025-01565,1,Electrical,Pass,2025-11-09,TEST024
UNIT-22365,BATCH-2025-01565,7,Thermal,Fail,2025-11-07,TEST009
UNIT-22366,BATCH-2025-01565,8,Final,Pass,2025-11-08,TEST047
UNIT-22367,BATCH-2025-01565,5,Screen,Pass,2025-11-05,TEST020
UNIT-22368,BATCH-2025-01565,6,Connectivity,Pass,2025-11-05,TEST038
UNIT-22369,BATCH-2025-01565,2,Camera,Pass,2025-11-04,TEST004
UNIT-22370,BATCH-2025-01565,6,Connectivity,Pass,2025-11-07,TEST015
UNIT-22371,BATCH-2025-01565,4,Battery,Pass,2025-11-08,TEST013
UNIT-22372,BATCH-2025-01565,5,Screen,Pass,2025-11-09,TEST023
UNIT-22373,BATCH-2025-01565,3,Speaker,Pass,2025-11-06,TEST042
UNIT-22374,BATCH-2025-01566,1,Electrical,Pass,2025-05-12,TEST040
UNIT-22375,BATCH-2025-01566,5,Screen,Pass,2025-05-10,TEST027
UNIT-22376,BATCH-2025-01566,8,Final,Fail,2025-05-11,TEST050
UNIT-22377,BATCH-2025-01566,2,Camera,Pass,2025-05-06,TEST048
UNIT-22378,BATCH-2025-01566,6,Connectivity,Pass,2025-05-10,TEST019
UNIT-22379,BATCH-2025-01566,3,Speaker,Pass,2025-05-07,TEST008
UNIT-22380,BATCH-2025-01566,4,Battery,Pass,2025-05-10,TEST025
UNIT-22381,BATCH-2025-01566,1,Electrical,Pass,2025-05-07,TEST022
UNIT-22382,BATCH-2025-01566,2,Camera,Pass,2025-05-06,TEST018
UNIT-22383,BATCH-2025-01566,4,Battery,Pass,2025-05-09,TEST010
UNIT-22384,BATCH-2025-01566,8,Final,Pass,2025-05-12,TEST003
UNIT-22385,BATCH-2025-01566,5,Screen,Pass,2025-05-12,TEST008
UNIT-22386,BATCH-2025-01566,1,Electrical,Pass,2025-05-09,TEST007
UNIT-22387,BATCH-2025-01566,3,Speaker,Pass,2025-05-10,TEST049
UNIT-22388,BATCH-2025-01566,1,Electrical,Pass,2025-05-10,TEST012
UNIT-22389,BATCH-2025-01566,5,Screen,Pass,2025-05-12,TEST035
UNIT-22390,BATCH-2025-01567,2,Camera,Pass,2025-05-10,TEST025
UNIT-22391,BATCH-2025-01567,7,Thermal,Pass,2025-05-10,TEST037
UNIT-22392,BATCH-2025-01567,2,Camera,Pass,2025-05-09,TEST032
UNIT-22393,BATCH-2025-01567,2,Camera,Pass,2025-05-05,TEST024
UNIT-22394,BATCH-2025-01567,1,Electrical,Pass,2025-05-06,TEST022
UNIT-22395,BATCH-2025-01567,1,Electrical,Pass,2025-05-04,TEST023
UNIT-22396,BATCH-2025-01567,7,Thermal,Pass,2025-05-06,TEST040
UNIT-22397,BATCH-2025-01567,8,Final,Pass,2025-05-07,TEST027
UNIT-22398,BATCH-2025-01567,8,Final,Pass,2025-05-11,TEST002
UNIT-22399,BATCH-2025-01567,6,Connectivity,Pass,2025-05-10,TEST042
UNIT-22400,BATCH-2025-01567,7,Thermal,Pass,2025-05-05,TEST014
UNIT-22401,BATCH-2025-01567,6,Connectivity,Pass,2025-05-11,TEST049
UNIT-22402,BATCH-2025-01567,5,Screen,Pass,2025-05-10,TEST027
UNIT-22403,BATCH-2025-01568,1,Electrical,Pass,2025-01-18,TEST044
UNIT-22404,BATCH-2025-01568,1,Electrical,Pass,2025-01-24,TEST050
UNIT-22405,BATCH-2025-01568,5,Screen,Pass,2025-01-22,TEST047
UNIT-22406,BATCH-2025-01568,8,Final,Pass,2025-01-19,TEST022
UNIT-22407,BATCH-2025-01568,3,Speaker,Pass,2025-01-24,TEST040
UNIT-22408,BATCH-2025-01568,3,Speaker,Fail,2025-01-19,TEST038
UNIT-22409,BATCH-2025-01568,5,Screen,Pass,2025-01-24,TEST042
UNIT-22410,BATCH-2025-01568,1,Electrical,Fail,2025-01-23,TEST042
UNIT-22411,BATCH-2025-01568,3,Speaker,Pass,2025-01-21,TEST024
UNIT-22412,BATCH-2025-01568,8,Final,Pass,2025-01-24,TEST001
UNIT-22413,BATCH-2025-01568,1,Electrical,Fail,2025-01-20,TEST016
UNIT-22414,BATCH-2025-01568,5,Screen,Pass,2025-01-24,TEST033
UNIT-22415,BATCH-2025-01568,4,Battery,Pass,2025-01-21,TEST007
UNIT-22416,BATCH-2024-01569,2,Camera,Pass,2024-11-29,TEST014
UNIT-22417,BATCH-2024-01569,3,Speaker,Pass,2024-11-25,TEST036
UNIT-22418,BATCH-2024-01569,8,Final,Pass,2024-11-25,TEST030
UNIT-22419,BATCH-2024-01569,3,Speaker,Pass,2024-11-25,TEST018
UNIT-22420,BATCH-2024-01569,2,Camera,Fail,2024-11-24,TEST015
UNIT-22421,BATCH-2024-01569,2,Camera,Pass,2024-11-25,TEST015
UNIT-22422,BATCH-2024-01569,6,Connectivity,Pass,2024-11-26,TEST034
UNIT-22423,BATCH-2024-01569,6,Connectivity,Pass,2024-11-26,TEST043
UNIT-22424,BATCH-2024-01569,1,Electrical,Pass,2024-11-24,TEST003
UNIT-22425,BATCH-2024-01569,5,Screen,Pass,2024-11-29,TEST021
UNIT-22426,BATCH-2024-01569,1,Electrical,Pass,2024-11-26,TEST048
UNIT-22427,BATCH-2024-01569,7,Thermal,Pass,2024-11-23,TEST020
UNIT-22428,BATCH-2024-01569,4,Battery,Pass,2024-11-24,TEST039
UNIT-22429,BATCH-2024-01569,1,Electrical,Pass,2024-11-29,TEST010
UNIT-22430,BATCH-2025-01570,8,Final,Pass,2025-02-04,TEST017
UNIT-22431,BATCH-2025-01570,5,Screen,Pass,2025-02-05,TEST010
UNIT-22432,BATCH-2025-01570,3,Speaker,Pass,2025-02-04,TEST016
UNIT-22433,BATCH-2025-01570,2,Camera,Fail,2025-02-01,TEST019
UNIT-22434,BATCH-2025-01570,6,Connectivity,Pass,2025-02-04,TEST033
UNIT-22435,BATCH-2025-01570,6,Connectivity,Pass,2025-02-01,TEST016
UNIT-22436,BATCH-2025-01570,3,Speaker,Pass,2025-01-29,TEST033
UNIT-22437,BATCH-2025-01570,4,Battery,Pass,2025-02-03,TEST039
UNIT-22438,BATCH-2025-01570,5,Screen,Pass,2025-01-29,TEST016
UNIT-22439,BATCH-2025-01570,2,Camera,Pass,2025-02-04,TEST049
UNIT-22440,BATCH-2025-01570,1,Electrical,Pass,2025-01-29,TEST006
UNIT-22441,BATCH-2026-01571,4,Battery,Pass,2026-03-25,TEST050
UNIT-22442,BATCH-2026-01571,1,Electrical,Pass,2026-03-22,TEST008
UNIT-22443,BATCH-2026-01571,1,Electrical,Pass,2026-03-23,TEST025
UNIT-22444,BATCH-2026-01571,7,Thermal,Pass,2026-03-26,TEST017
UNIT-22445,BATCH-2026-01571,7,Thermal,Pass,2026-03-26,TEST022
UNIT-22446,BATCH-2026-01571,5,Screen,Pass,2026-03-27,TEST043
UNIT-22447,BATCH-2026-01571,6,Connectivity,Pass,2026-03-22,TEST028
UNIT-22448,BATCH-2026-01571,2,Camera,Pass,2026-03-27,TEST006
UNIT-22449,BATCH-2026-01571,2,Camera,Pass,2026-03-26,TEST004
UNIT-22450,BATCH-2026-01571,5,Screen,Pass,2026-03-27,TEST023
UNIT-22451,BATCH-2025-01572,7,Thermal,Pass,2025-03-27,TEST020
UNIT-22452,BATCH-2025-01572,7,Thermal,Fail,2025-03-23,TEST013
UNIT-22453,BATCH-2025-01572,6,Connectivity,Pass,2025-03-27,TEST049
UNIT-22454,BATCH-2025-01572,5,Screen,Pass,2025-03-23,TEST022
UNIT-22455,BATCH-2025-01572,6,Connectivity,Pass,2025-03-25,TEST014
UNIT-22456,BATCH-2025-01572,8,Final,Pass,2025-03-23,TEST012
UNIT-22457,BATCH-2025-01572,6,Connectivity,Pass,2025-03-26,TEST027
UNIT-22458,BATCH-2025-01572,7,Thermal,Pass,2025-03-21,TEST038
UNIT-22459,BATCH-2025-01572,8,Final,Pass,2025-03-25,TEST041
UNIT-22460,BATCH-2025-01572,5,Screen,Pass,2025-03-28,TEST002
UNIT-22461,BATCH-2025-01572,1,Electrical,Pass,2025-03-23,TEST037
UNIT-22462,BATCH-2025-01572,1,Electrical,Pass,2025-03-26,TEST020
UNIT-22463,BATCH-2025-01572,4,Battery,Pass,2025-03-21,TEST028
UNIT-22464,BATCH-2025-01572,2,Camera,Pass,2025-03-21,TEST004
UNIT-22465,BATCH-2025-01572,1,Electrical,Pass,2025-03-25,TEST034
UNIT-22466,BATCH-2025-01572,7,Thermal,Pass,2025-03-21,TEST014
UNIT-22467,BATCH-2025-01572,8,Final,Fail,2025-03-25,TEST034
UNIT-22468,BATCH-2025-01572,7,Thermal,Pass,2025-03-28,TEST044
UNIT-22469,BATCH-2024-01573,2,Camera,Pass,2024-11-29,TEST038
UNIT-22470,BATCH-2024-01573,7,Thermal,Pass,2024-11-27,TEST034
UNIT-22471,BATCH-2024-01573,4,Battery,Pass,2024-11-27,TEST005
UNIT-22472,BATCH-2024-01573,8,Final,Pass,2024-12-03,TEST037
UNIT-22473,BATCH-2024-01573,4,Battery,Pass,2024-11-26,TEST047
UNIT-22474,BATCH-2024-01573,1,Electrical,Pass,2024-12-02,TEST003
UNIT-22475,BATCH-2024-01573,8,Final,Pass,2024-11-30,TEST025
UNIT-22476,BATCH-2024-01573,2,Camera,Pass,2024-11-26,TEST028
UNIT-22477,BATCH-2024-01573,5,Screen,Pass,2024-12-03,TEST031
UNIT-22478,BATCH-2024-01573,3,Speaker,Pass,2024-11-26,TEST032
UNIT-22479,BATCH-2024-01573,6,Connectivity,Pass,2024-11-28,TEST008
UNIT-22480,BATCH-2024-01573,5,Screen,Pass,2024-12-03,TEST015
UNIT-22481,BATCH-2024-01573,3,Speaker,Pass,2024-12-01,TEST037
UNIT-22482,BATCH-2024-01573,6,Connectivity,Pass,2024-11-26,TEST035
UNIT-22483,BATCH-2024-01573,1,Electrical,Pass,2024-11-29,TEST044
UNIT-22484,BATCH-2024-01573,1,Electrical,Pass,2024-12-01,TEST044
UNIT-22485,BATCH-2024-01574,4,Battery,Pass,2024-12-26,TEST015
UNIT-22486,BATCH-2024-01574,1,Electrical,Pass,2024-12-28,TEST022
UNIT-22487,BATCH-2024-01574,3,Speaker,Pass,2024-12-22,TEST019
UNIT-22488,BATCH-2024-01574,8,Final,Pass,2024-12-21,TEST032
UNIT-22489,BATCH-2024-01574,1,Electrical,Pass,2024-12-26,TEST019
UNIT-22490,BATCH-2024-01574,7,Thermal,Pass,2024-12-23,TEST022
UNIT-22491,BATCH-2024-01574,6,Connectivity,Pass,2024-12-22,TEST012
UNIT-22492,BATCH-2024-01574,7,Thermal,Pass,2024-12-25,TEST023
UNIT-22493,BATCH-2024-01574,7,Thermal,Pass,2024-12-22,TEST007
UNIT-22494,BATCH-2024-01574,3,Speaker,Pass,2024-12-26,TEST035
UNIT-22495,BATCH-2024-01574,4,Battery,Pass,2024-12-28,TEST043
UNIT-22496,BATCH-2024-01574,6,Connectivity,Pass,2024-12-26,TEST015
UNIT-22497,BATCH-2024-01574,1,Electrical,Pass,2024-12-26,TEST017
UNIT-22498,BATCH-2024-01574,6,Connectivity,Pass,2024-12-22,TEST045
UNIT-22499,BATCH-2024-01574,2,Camera,Fail,2024-12-28,TEST040
UNIT-22500,BATCH-2024-01574,6,Connectivity,Pass,2024-12-22,TEST035
UNIT-22501,BATCH-2024-01574,3,Speaker,Pass,2024-12-26,TEST025
UNIT-22502,BATCH-2024-01574,3,Speaker,Pass,2024-12-22,TEST010
UNIT-22503,BATCH-2025-01575,1,Electrical,Pass,2025-07-12,TEST046
UNIT-22504,BATCH-2025-01575,4,Battery,Pass,2025-07-11,TEST013
UNIT-22505,BATCH-2025-01575,3,Speaker,Pass,2025-07-10,TEST019
UNIT-22506,BATCH-2025-01575,6,Connectivity,Pass,2025-07-07,TEST032
UNIT-22507,BATCH-2025-01575,4,Battery,Pass,2025-07-06,TEST005
UNIT-22508,BATCH-2025-01575,4,Battery,Pass,2025-07-10,TEST046
UNIT-22509,BATCH-2025-01575,4,Battery,Pass,2025-07-11,TEST045
UNIT-22510,BATCH-2025-01575,7,Thermal,Pass,2025-07-11,TEST026
UNIT-22511,BATCH-2025-01575,3,Speaker,Pass,2025-07-11,TEST039
UNIT-22512,BATCH-2025-01575,8,Final,Pass,2025-07-13,TEST028
UNIT-22513,BATCH-2025-01575,2,Camera,Pass,2025-07-06,TEST009
UNIT-22514,BATCH-2025-01575,1,Electrical,Pass,2025-07-07,TEST034
UNIT-22515,BATCH-2025-01575,1,Electrical,Pass,2025-07-07,TEST001
UNIT-22516,BATCH-2025-01575,5,Screen,Pass,2025-07-06,TEST002
UNIT-22517,BATCH-2025-01575,1,Electrical,Pass,2025-07-10,TEST045
UNIT-22518,BATCH-2025-01576,8,Final,Pass,2025-04-22,TEST022
UNIT-22519,BATCH-2025-01576,4,Battery,Pass,2025-04-21,TEST049
UNIT-22520,BATCH-2025-01576,8,Final,Pass,2025-04-22,TEST037
UNIT-22521,BATCH-2025-01576,3,Speaker,Pass,2025-04-15,TEST017
UNIT-22522,BATCH-2025-01576,5,Screen,Pass,2025-04-21,TEST003
UNIT-22523,BATCH-2025-01576,6,Connectivity,Pass,2025-04-16,TEST023
UNIT-22524,BATCH-2025-01576,5,Screen,Pass,2025-04-21,TEST047
UNIT-22525,BATCH-2025-01576,5,Screen,Fail,2025-04-17,TEST038
UNIT-22526,BATCH-2025-01576,4,Battery,Pass,2025-04-18,TEST034
UNIT-22527,BATCH-2025-01576,7,Thermal,Pass,2025-04-17,TEST049
UNIT-22528,BATCH-2025-01576,2,Camera,Pass,2025-04-19,TEST045
UNIT-22529,BATCH-2025-01576,1,Electrical,Pass,2025-04-17,TEST016
UNIT-22530,BATCH-2025-01576,3,Speaker,Pass,2025-04-15,TEST005
UNIT-22531,BATCH-2025-01576,8,Final,Pass,2025-04-20,TEST024
UNIT-22532,BATCH-2024-01577,3,Speaker,Pass,2024-12-12,TEST032
UNIT-22533,BATCH-2024-01577,6,Connectivity,Pass,2024-12-08,TEST026
UNIT-22534,BATCH-2024-01577,1,Electrical,Pass,2024-12-08,TEST034
UNIT-22535,BATCH-2024-01577,5,Screen,Pass,2024-12-07,TEST044
UNIT-22536,BATCH-2024-01577,5,Screen,Pass,2024-12-12,TEST016
UNIT-22537,BATCH-2024-01577,4,Battery,Pass,2024-12-12,TEST042
UNIT-22538,BATCH-2024-01577,7,Thermal,Pass,2024-12-08,TEST034
UNIT-22539,BATCH-2024-01577,2,Camera,Pass,2024-12-08,TEST014
UNIT-22540,BATCH-2024-01577,4,Battery,Pass,2024-12-10,TEST009
UNIT-22541,BATCH-2024-01577,5,Screen,Pass,2024-12-07,TEST050
UNIT-22542,BATCH-2024-01577,5,Screen,Fail,2024-12-08,TEST034
UNIT-22543,BATCH-2024-01577,3,Speaker,Pass,2024-12-07,TEST026
UNIT-22544,BATCH-2024-01577,8,Final,Pass,2024-12-13,TEST045
UNIT-22545,BATCH-2024-01577,7,Thermal,Pass,2024-12-11,TEST035
UNIT-22546,BATCH-2024-01577,1,Electrical,Pass,2024-12-12,TEST049
UNIT-22547,BATCH-2024-01577,6,Connectivity,Pass,2024-12-07,TEST024
UNIT-22548,BATCH-2024-01578,2,Camera,Pass,2025-01-06,TEST012
UNIT-22549,BATCH-2024-01578,2,Camera,Pass,2025-01-03,TEST009
UNIT-22550,BATCH-2024-01578,4,Battery,Pass,2025-01-07,TEST034
UNIT-22551,BATCH-2024-01578,4,Battery,Pass,2025-01-06,TEST018
UNIT-22552,BATCH-2024-01578,2,Camera,Pass,2025-01-07,TEST045
